"eski_yol","yeni_yol","durum","neden"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\3D_Mockups\Yeşil_Baskı\Yeşil_Baskı_Mockup_4.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\yesil-baski-mockup-4-yesil-baski.jpg","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\images\products\product-4.jpg"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\3D_Mockups\Yeşil_Baskı\Yeşil_Baskı_Mockup_5.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\yesil-baski-mockup-5-yesil-baski.jpg","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\images\products\product-5.jpg"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Magnolia_Script_Ana_Font\FREE FONT LICENSE.txt","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\magnolia-script-ana-font\free-font-license.txt","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Magnolia_Script_Ana_Font\Magnolia Script.otf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\magnolia-script-magnolia-script-ana-font.otf","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\fonts\Magnolia-Script.otf"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Magnolia_Script_Ana_Font\Magnolia Script.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\magnolia-script-ana-font\magnolia-script.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Magnolia_Script_Ana_Font\New-free-fonts.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\magnolia-script-ana-font\new-free-fonts.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Black.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-black.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-BlackItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-blackitalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Bold.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\poppins-bold-poppins-font.ttf","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\fonts\Poppins-Bold.ttf"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-BoldItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-bolditalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-ExtraBold.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-extrabold.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-ExtraBoldItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-extrabolditalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-ExtraLight.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-extralight.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-ExtraLightItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-extralightitalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Italic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-italic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Light.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-light.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-LightItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-lightitalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Medium.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-medium.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-MediumItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-mediumitalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Regular.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\poppins-regular-poppins-font.ttf","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\fonts\Poppins-Regular.ttf"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-SemiBold.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\poppins-semibold-poppins-font.ttf","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\fonts\Poppins-SemiBold.ttf"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-SemiBoldItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-semibolditalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-Thin.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-thin.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Fontlar\Poppins_Font\Poppins-ThinItalic.ttf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\fontlar\poppins-font\poppins-thinitalic.ttf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Ana_Logo\JPEG_Logo.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\ana-logo\jpeg-logo.jpg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Ana_Logo\PDF_Logo.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\ana-logo\pdf-logo.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Ana_Logo\PNG_Logo.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\ana-logo\png-logo.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Ana_Logo\Vektörel_Logo.svg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\ana-logo\vektorel-logo.svg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Koyu_Yeşil_Logo\JPEG_Logo.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\koyu-yesil-logo\jpeg-logo.jpg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Koyu_Yeşil_Logo\PDF_Logo.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\koyu-yesil-logo\pdf-logo.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Koyu_Yeşil_Logo\PNG_Logo.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\png-logo-koyu-yesil-logo.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\images\brand\logo.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Koyu_Yeşil_Logo\Vektörel_Logo.svg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\koyu-yesil-logo\vektorel-logo.svg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Su_Yeşili_Logo\JPEG_Logo.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\su-yesili-logo\jpeg-logo.jpg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Su_Yeşili_Logo\PDF_Logo.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\su-yesili-logo\pdf-logo.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Su_Yeşili_Logo\PNG_Logo.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\su-yesili-logo\png-logo.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Logolar\Su_Yeşili_Logo\Vektörel_Logo.svg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\logolar\su-yesili-logo\vektorel-logo.svg","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Sticker_Design\Sticker_Designs.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\sticker-design\sticker-designs.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Beyaz_PDF.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\beyaz-pdf.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Beyaz_PNG.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\beyaz-png.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Boş_Önlük_Beyaz_PDF.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\bos-onluk-beyaz-pdf.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Boş_Önlük_Beyaz_PNG.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\bos-onluk-beyaz-png.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Boş_Önlük_Siyah_PDF.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\bos-onluk-siyah-pdf.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Boş_Önlük_Siyah_PNG.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\bos-onluk-siyah-png.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Koyu_Yeşil_PDF.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\koyu-yesil-pdf.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Koyu_Yeşil_PNG.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\koyu-yesil-png-tahmisci-ikon-cizim.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\assets\images\brand\favicon.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Su_Yeşili_PDF.pdf","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\su-yesili-pdf.pdf","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH\Tahmisçi_Logo\Tahmisçi_İkon_Çizim\Su_Yeşili_PNG.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\tahmisci-logo\tahmisci-ikon-cizim\su-yesili-png.png","eski-proje","Bagimsiz TAH kaynak projesi"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\favicon.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\favicon-tah-ozel-local-inceleme.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\favicon.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\favicon.svg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\favicon-tah-ozel-local-inceleme.svg","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\favicon.svg"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\index.html","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\index-tah-ozel-local-inceleme.html","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\index.html"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\menu-data.js","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\menu-data-tah-ozel-local-inceleme.js","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\menu-data.js"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\menu.js","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\menu-tah-ozel-local-inceleme.js","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\menu.js"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\recipe-data.js","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\recipe-data-tah-ozel-local-inceleme.js","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\site\js\recipe-data.js"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\styles.css","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\styles-tah-ozel-local-inceleme.css","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\styles.css"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\images\logo.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\logo-images.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\images\logo.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\images\logo_green.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\logo-green-images.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\images\logo-green.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\images\PNG_Logo.png","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\png-logo-images.png","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\images\png-logo.png"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\images\siyah.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\siyah-images.jpg","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\images\siyah.jpg"
"C:\Users\uzeyi\OneDrive\Masaüstü\MİYA\TAHMİSÇİ\TAH - ÖZEL LOCAL İNCELEME\images\yeşil.jpg","C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\birebir-kopyalar\yesil-images.jpg","birebir-kopya","SHA256 ayni: C:\Users\uzeyi\OneDrive\Masaüstü\TAHMISCI_SISTEMI\BENZERLER_VE_ESKILER\eski-projeler\tahmisci-kaynak\tah\images\yesil.jpg"
